slope_Outdoor view,r_value_Outdoor view,p_value_Outdoor view,std_err_Outdoor view,timestamp_Outdoor view,slope_Indoor w/ window view,r_value_Indoor w/ window view,p_value_Indoor w/ window view,std_err_Indoor w/ window view,timestamp_Indoor w/ window view,slope_Indoor w/o window view,r_value_Indoor w/o window view,p_value_Indoor w/o window view,std_err_Indoor w/o window view,timestamp_Indoor w/o window view
-1.3065137920734466,-0.9848312557935905,3.577534557459609e-38,0.033225242974199605,20230404T1600,-1.5472522453413886,-0.9956471844393907,3.920782981012347e-51,0.02090557164852102,20231022T1000,-1.2107931076644345,-0.9862449574691807,3.4729865397821664e-39,0.029289495979226025,20231120T1600
-1.1229479634765054,-0.9917110164502557,1.9408380965363552e-44,0.020999921784145528,20230404T1630,-1.5577257092267915,-0.9955976115001746,5.142437662896746e-51,0.021167384239206798,20231022T1030,-1.2111363233307153,-0.986484268516542,2.2851810365418908e-39,0.02903652159875383,20231120T1630
-1.0671185967339714,-0.9928592452806789,5.487094768327259e-46,0.018506093676874006,20230404T1700,-1.5836621858678142,-0.9947910976594808,2.8885632882381185e-49,0.023422424964928162,20231022T1100,-1.2119553659959614,-0.9868426677728076,1.2037284648295958e-39,0.028660499031054804,20231120T1700
-1.3653255324369962,-0.9902751623775965,8.83531544913297e-43,0.02768582361412051,20230404T1730,-1.5918546273699723,-0.9950540095580331,8.358239313243092e-50,0.022937183897522934,20231022T1130,-1.37248197205558,-0.9882900168541843,7.461574435280109e-41,0.030585784372872703,20231122T0930
-1.5850231774908192,-0.9754516551558853,3.356890720636459e-33,0.05164800599591478,20230414T0800,-1.5797351247710112,-0.9949305058778007,1.5086680725437603e-49,0.023047143530777952,20231022T1200,-1.3969694106981982,-0.988141062108444,1.0089298422717648e-40,0.031332411807867916,20231122T1000
-1.5306114097821013,-0.967115852181149,3.4086084757962756e-30,0.058099726868965175,20230414T0830,-1.5919359074486625,-0.9948025923049411,2.7397492221382453e-49,0.023518596776124216,20231022T1230,-1.3855867423187735,-0.9880886075868703,1.1210107739778215e-40,0.031147008621866146,20231122T1030
-1.4022638827744216,-0.9614076571590241,1.4896963994063353e-28,0.05792100092302174,20230414T0900,-1.567253203939253,-0.9946615412349069,5.201534128569212e-49,0.02346852390998575,20231022T1300,-1.373988037115159,-0.9883129954785873,7.119801059201539e-41,0.03058875551448569,20231122T1100
-1.3155063598632846,-0.9457200175511496,4.482870653281786e-25,0.06524838617418327,20230414T0930,-1.5584781630912312,-0.9944979723178611,1.0712980535343939e-48,0.023694873032840093,20231022T1330,-1.384150699087486,-0.9882253300978332,8.510164013084685e-41,0.030932423519080935,20231122T1130
-1.2747831390312947,-0.9301311558241104,1.6071580166975497e-22,0.0726451609159018,20230414T1000,-1.5471425871470752,-0.9945421297371967,8.833504958424234e-49,0.023427165640904114,20231022T1400,-1.3582636235390797,-0.9883779540589782,6.232840567293334e-41,0.030153044233657226,20231122T1200
-1.2230330625767298,-0.916938968538049,8.774481815020274e-21,0.07682099924005105,20230414T1030,-1.5443431799170373,-0.9957388967764609,2.354270475048749e-51,0.020643846053978055,20231022T1430,-1.360778646574202,-0.9883313807458058,6.857197480412523e-41,0.030270416735401998,20231122T1230
-1.2526650837485422,-0.9315843592806757,9.866887990336904e-23,0.07055482264286594,20230414T1100,-1.540523712626328,-0.9954356182177095,1.2219039740834293e-50,0.02131790066481448,20231022T1500,-1.3825555805092413,-0.9880909707697592,1.115714483590797e-40,0.031075731269615093,20231122T1300
-1.230798033804481,-0.9381593329243182,9.408778074650261e-24,0.06555735046518968,20230414T1130,-1.5376357960782223,-0.9941585798338503,4.4892621321833756e-48,0.024094408307210168,20231022T1530,-1.3371979570962693,-0.9858034824764821,7.376491795346667e-39,0.03287333633492755,20231122T1330
-1.271807694081893,-0.968478674443122,1.2532544951638206e-30,0.04721482241089906,20230414T1200,-1.5282331835359124,-0.993724729144371,2.4935936954253923e-47,0.024828572170914994,20231022T1600,-1.335096844001533,-0.9889383212414983,1.9156221107926763e-41,0.02890307988671234,20231122T1400
-1.341066815550615,-0.9808485004754064,9.213209441718063e-36,0.03843747826041475,20230414T1230,-1.518630752463092,-0.993531392865759,5.154364986802719e-47,0.025053413392221266,20231022T1630,-1.3039027933072418,-0.9896477422206273,3.9342779558936306e-42,0.0272928943705449,20231122T1430
-1.2559094061271976,-0.9795959757247346,4.155882316866237e-35,0.03719091805255862,20230414T1300,-1.519380843060788,-0.9944744660861197,1.1864045100591137e-48,0.023150147138526193,20231022T1700,-1.2494407748355603,-0.9884470937136123,5.405392157974903e-41,0.027653128560210936,20231122T1500
-1.3844130285038674,-0.982047197310666,1.979317082993112e-36,0.03838272666928965,20230414T1330,-1.4934051959651153,-0.9946591389281866,5.2578625853633994e-49,0.022367773079169737,20231022T1730,-1.316903399331191,-0.9886466327851557,3.5660829909686457e-41,0.028889056652582665,20231122T1530
-1.3244060416568424,-0.9842531624889901,8.722507879869677e-38,0.03433119568644608,20230414T1400,-1.4522533633547292,-0.993616060854008,3.7605679827766426e-47,0.023799525614697878,20231022T1800,-1.3945402479743412,-0.9886051763280338,3.8902884715805995e-41,0.030648952886935876,20231122T1600
-1.3316235293286798,-0.9842767116252876,8.416972624953244e-38,0.03449184609472992,20230414T1430,-0.9924899944530396,-0.983835266996956,1.627898662707999e-37,0.02607475300368644,20231114T1100,-1.3887079905753548,-0.9882387603209766,8.281467632121459e-41,0.031016247271400725,20231122T1630
-1.3599353535934973,-0.9848452437551566,3.499735643055026e-38,0.034567459023451604,20230414T1500,-1.0241379493306455,-0.9865205221356783,2.1433834906765364e-39,0.02451967894317491,20231114T1130,-1.3843665138815253,-0.9879451300414811,1.491825297204638e-40,0.0313098584141315,20231122T1700
-1.300575630638259,-0.9649202201100007,1.5688023345378692e-29,0.05107689367261021,20230414T1530,-1.0158113945255423,-0.9843985786558147,6.99267517660936e-38,0.026207042923969984,20231114T1200,,,,,
-1.2570519938075535,-0.9656399796124521,9.61596329053095e-30,0.04883105182627106,20230414T1600,-1.0241379493306455,-0.9865205221356783,2.1433834906765364e-39,0.02451967894317491,20231114T1230,,,,,
-1.179643560166396,-0.9633250600004051,4.480146835694002e-29,0.04742836301492186,20230414T1630,-1.0306223288712122,-0.9835809298359067,2.3611262403420316e-37,0.02729405550705001,20231114T1300,,,,,
-1.2781884450008902,-0.9754107062128017,3.492293867935333e-33,0.04168583256721677,20230414T1700,-1.197376659086962,-0.9883652643746336,6.39733660167565e-41,0.026596166242494862,20231114T1330,,,,,
-1.3300672795037485,-0.98013986679051,2.18618709149948e-35,0.038842211533348305,20230414T1730,-1.197632796089205,-0.9914980398708181,3.559516853455214e-44,0.02268614351930345,20231114T1400,,,,,
-1.3761618189099563,-0.976557636181086,1.1240870996622153e-33,0.04378309392245129,20230414T1800,-1.272172980526476,-0.9913156912059341,5.911557485239755e-44,0.024358540051256546,20231114T1430,,,,,
-1.1894314130125,-0.9746268320187479,7.351835667696133e-33,0.03942850280675814,20230421T1200,-1.3246637662052154,-0.9909740342921324,1.48682269211918e-43,0.025864399571055643,20231114T1500,,,,,
-1.1515303562808699,-0.9767876562221803,8.894817984530339e-34,0.036449713324544705,20230421T1230,-1.3812249482575636,-0.991855298796198,1.2754305524958e-44,0.025601295858977576,20231114T1530,,,,,
-1.1636548527887702,-0.9810597301947889,7.076748605591354e-36,0.03316270765654806,20230421T1300,-1.3973716047090652,-0.9921521754924308,5.248854654326884e-45,0.02541844055482827,20231114T1600,,,,,
-1.1952884694737338,-0.9645252832239476,2.0433045306166544e-29,0.04722008610419643,20230421T1330,-0.9789357444086642,-0.9650010237543023,1.4856810462031323e-29,0.03839855262836999,20231114T1630,,,,,
-1.2097134352399133,-0.9843909554374856,7.07454068698903e-38,0.031217351197771196,20230421T1400,-0.9565307588310842,-0.9621971104646198,9.152156415071566e-29,0.039079418024927946,20231114T1700,,,,,
-1.2243794854925039,-0.984491614116438,6.063886242741411e-38,0.031491354286040024,20230421T1430,-0.9983270153740122,-0.9666429434860949,4.7764091564527005e-30,0.03818059915883689,20231114T1730,,,,,
-1.258353419438126,-0.9851630342258594,2.111917355584738e-38,0.03164058791028679,20230421T1500,-1.3385083071962924,-0.9911875698404752,8.389488062880462e-44,0.025819542071201844,20231115T1100,,,,,
-1.28352928301348,-0.9859334973231509,5.923532653545094e-39,0.03140602396258907,20230421T1530,-1.4449816166075704,-0.990864183263352,1.9852676333350005e-43,0.028387168736246825,20231115T1130,,,,,
-1.2712530428800597,-0.9842196330611712,9.17591673509633e-38,0.03298927587790369,20230421T1600,-1.4411195586003729,-0.9892487309992192,9.708098105591821e-42,0.030750225208451845,20231115T1200,,,,,
-1.425982373073912,-0.9771458639254305,6.148548368207728e-34,0.044775031502043414,20230421T1630,-1.4422091383406674,-0.9887246210448054,3.024979445042679e-41,0.03152718347149318,20231115T1230,,,,,
-1.4146730896703894,-0.9679374587198939,1.8743421784384726e-30,0.05298986260627099,20230421T1700,-1.4439828120172304,-0.9872072430304942,6.1574159714452405e-40,0.033661752885225084,20231115T1300,,,,,
-1.3755217845513406,-0.9755878382299636,2.9418071541923024e-33,0.0446922035419606,20230421T1730,-0.9911591176125684,-0.983018890580468,5.2628803551378015e-37,0.026705908327232682,20231115T1330,,,,,
-1.4656642249901075,-0.9824743378734366,1.1158159019557412e-36,0.04013596023882487,20230421T1800,-1.4683959031487006,-0.9952047634720232,3.9829193142353576e-50,0.02083093927165439,20231115T1500,,,,,
-1.4658720313683025,-0.9736630470364784,1.7795035914842966e-32,0.04954342438249223,20230421T1830,-1.4729858615676665,-0.9954433197686758,1.1734706355108868e-50,0.020365983969629773,20231115T1530,,,,,
-1.5272903395562418,-0.9837351885091191,1.8857141724856662e-37,0.04025215581933087,20230421T1900,-1.4757770198107083,-0.9959273006339776,7.969087201492728e-52,0.01928350713938137,20231115T1600,,,,,
-1.5401858789117828,-0.9928101661969002,6.463980327517853e-46,0.026802709158955496,20230421T1930,-1.4757312920631087,-0.9961911347972132,1.6017468390050977e-52,0.018644161570794217,20231115T1630,,,,,
-1.456100168223144,-0.9585700369635469,7.920591507754992e-28,0.0624559199473793,20230421T2000,-1.4939666717191693,-0.9876673555759538,2.5693715612959544e-40,0.03418295067400978,20231121T1000,,,,,
-1.6135678644763778,-0.9784147512404906,1.5831920501501294e-34,0.0491904533644574,20230421T2030,-1.5600397123525427,-0.9900961215541212,1.3661876027503082e-42,0.03192841453021098,20231121T1030,,,,,
-0.25525206566393976,-0.8523065635345947,4.121212501372157e-15,0.02260944201312546,20230421T2100,-1.5780106892881631,-0.9904215444625537,6.149533226430949e-43,0.0317533476960125,20231121T1100,,,,,
-0.9048262681019282,-0.9864794530652987,2.3046782230988273e-39,0.021696801024849485,20230614T0900,-1.5745542290907326,-0.9908865347573176,1.8723825425471825e-43,0.030894281734233052,20231121T1130,,,,,
-1.3075781267869035,-0.9476091115986968,1.9571683537506127e-25,0.06362042715859617,20230614T0930,-1.4040278741709007,-0.9848746120955909,3.3416320446759014e-38,0.03565282667780066,20231121T1200,,,,,
-1.5530787598360076,-0.9720750687521353,7.125680859557776e-32,0.054116641275333326,20230614T0945,-1.5408994389021304,-0.9918579425722194,1.2655684960336408e-44,0.028556203249803888,20231121T1230,,,,,
-1.4486073175254612,-0.9872041315401476,6.193245648242179e-40,0.033773744679987124,20230614T1000,-1.4282342416814193,-0.9883901676656102,6.078347625249083e-41,0.03168941217137111,20231121T1300,,,,,
-1.2479341368310863,-0.9948972784222277,1.7641193966899558e-49,0.01826644394345485,20230614T1300,-1.563281776987821,-0.9945491594655521,8.565116994219371e-49,0.023656173831144548,20231121T1400,,,,,
-1.47997098989378,-0.9909819140484911,1.4561083937084353e-43,0.02888402405328564,20230614T1600,-1.4853490428900162,-0.9931701073618352,1.891960352215311e-46,0.02518624266979561,20231121T1430,,,,,
-1.402689980577308,-0.9915762468987136,2.853941508328387e-44,0.02644638067562414,20230614T1630,-1.4640168236587998,-0.9934354452462809,7.3313125678271e-47,0.024332656371732996,20231121T1500,,,,,
-1.0851215442437787,-0.9825993179521351,9.410240896745363e-37,0.029606149039488435,20230614T1700,-1.3912010869687383,-0.9695353391409408,5.594796213219044e-31,0.050732435143319085,20231121T1530,,,,,
-1.3959378562895808,-0.9561180645911211,3.0624870879388768e-27,0.061741099811683776,20230616T0900,-1.4194207588912815,-0.9943176802264658,2.317998852090533e-48,0.02193438068858363,20231121T1600,,,,,
-1.5312936353544118,-0.988613716418659,3.821274650391046e-41,0.03364166178051808,20230616T0930,-1.576726910584644,-0.98720757872601,6.153562231767369e-40,0.036755757231397936,20240109T0800,,,,,
-1.4118335008352034,-0.9752973369643547,3.894988614165966e-33,0.04615448953549306,20230616T1000,-1.5912347910099238,-0.9881326923896182,1.0260637443748364e-40,0.035702379508678224,20240109T0830,,,,,
-1.3918711497331284,-0.9832401922770946,3.850917528001272e-37,0.03725125980780912,20230616T1300,-1.578865263074765,-0.9869941141032491,9.132495089329165e-40,0.037117451391970493,20240109T0900,,,,,
-0.9463514169798622,-0.9785924317477712,1.3008905880192605e-34,0.028727101296959188,20230616T1600,-1.5906065077844072,-0.9876601998611043,2.6051838832414936e-40,0.036404889469352254,20240109T0930,,,,,
-1.269518458053393,-0.9496262068707764,7.803835147752464e-26,0.06047052146729671,20230616T1630,-1.5948668285751766,-0.987317909303166,5.004643767915538e-40,0.03701484134734885,20240109T1000,,,,,
-1.0989859672321074,-0.9887209058291199,3.048865994864872e-41,0.024028233415696962,20230616T1700,-1.6027096258341815,-0.9878517309475406,1.7935461714022033e-40,0.03639080448035368,20240109T1030,,,,,
-1.7401402144449543,-0.9814191325347859,4.486295113293544e-36,0.049105515398440616,20230619T0900,-1.5978852394251324,-0.9881220054171914,1.0483467987780466e-40,0.03586802573827829,20240109T1100,,,,,
-1.4094781295948255,-0.9714691005459399,1.184794302638961e-31,0.049666259134272236,20230619T0930,-1.6173118210848931,-0.9890953764607845,1.3615009484029582e-41,0.03475906717893033,20240109T1130,,,,,
-1.5032300593518797,-0.9895490105904627,4.935433302712906e-42,0.031617210363899535,20230619T1000,-1.6058613558189294,-0.9881496396662437,9.916549836269808e-41,0.03600435410317839,20240109T1200,,,,,
-1.2675970135195156,-0.9705426282799304,2.524789936529328e-31,0.04541882430615771,20230619T1300,-1.5835600148332698,-0.9874459273613816,3.928632009935962e-40,0.03656289413279615,20240109T1230,,,,,
-1.1654668631687812,-0.9867008281491557,1.5545562612719108e-39,0.027712286104630838,20230619T1600,-1.5849790979387444,-0.9874955845110162,3.5741356515017897e-40,0.03652183098390812,20240109T1300,,,,,
-1.0502183988239295,-0.9784768304198872,1.4784761090675974e-34,0.03196885306216912,20230622T1200,-1.5878165373701751,-0.9872377307820577,5.816685673459739e-40,0.0369697760797613,20240109T1330,,,,,
-1.0605839449935752,-0.9756263435093684,2.833659423976252e-33,0.03443131889387948,20230622T1230,-1.5806247243402447,-0.9868379946029282,1.213968322431405e-39,0.03738561684599806,20240109T1400,,,,,
-1.0597270323600374,-0.976166683911461,1.6645562492058505e-33,0.03400583442178282,20230622T1300,-1.5822433220812717,-0.986601241215357,1.8573138258423817e-39,0.0377657949483627,20240109T1430,,,,,
-1.0702032372250083,-0.9763397413981422,1.400160362828351e-33,0.03421253223898018,20230622T1330,-1.5969797226129634,-0.9872521879391276,5.661497662942541e-40,0.03716165064024634,20240109T1500,,,,,
-1.0718214959728205,-0.9754920927590547,3.228119562282723e-33,0.03489545396229228,20230622T1400,-1.3689130924383428,-0.990193150075621,1.0798393624079585e-42,0.027877108090519447,20240110T0830,,,,,
-1.0894511996154268,-0.9793914527086438,5.267813378825075e-35,0.03242801670572611,20230622T1430,-1.3756829440632394,-0.9910937079858593,1.0807205028744117e-43,0.02667947813887518,20240110T0900,,,,,
-1.0873433879426249,-0.9814590261582269,4.262634591765941e-36,0.0306501598929478,20230622T1500,-1.373739628481169,-0.9914611769512822,3.947375160216459e-44,0.02607912547652631,20240110T0930,,,,,
-1.0854489036164008,-0.9841705977080918,9.879857479571404e-38,0.028212407131806536,20230622T1530,-1.3686560983206395,-0.9914817228785806,3.7264674116720973e-44,0.025950937408869515,20240110T1000,,,,,
-1.0947544468525965,-0.9877160885323677,2.33772344126842e-40,0.024998243076243612,20230622T1600,-1.3614601348341482,-0.9910663729724167,1.1628483084565289e-43,0.026444681890089913,20240110T1030,,,,,
-1.0800752929592594,-0.9876655457527125,2.5783844011367066e-40,0.024714688044930207,20230622T1630,-1.3533162183044678,-0.9894937248836279,5.598241049277621e-42,0.02854048143728132,20240110T1100,,,,,
-1.0594325704838101,-0.9868725211112424,1.1402399280510072e-39,0.025024609620614396,20230622T1700,-1.3434264193021355,-0.9908765943587281,1.921805164643972e-43,0.026373900221611755,20240110T1130,,,,,
-1.035493474162238,-0.9886680684758802,3.4087639002385996e-41,0.022693911703503475,20230622T1730,-1.361226292280311,-0.9926770775833343,1.0023830669521977e-45,0.02390905415935408,20240110T1200,,,,,
-1.017517830440311,-0.9888191070784826,2.4743777900549896e-41,0.022148302470142683,20230622T1800,-1.3581699208421367,-0.9920024249742937,8.248232047708597e-45,0.024942779550741083,20240110T1230,,,,,
-1.0012064454140353,-0.9887644909314394,2.779669561677109e-41,0.02184732214654523,20230622T1830,-1.363434278929837,-0.9914821226643831,3.7222887333330734e-44,0.02585131258046281,20240110T1300,,,,,
-0.9907054928769298,-0.9876138793609586,2.8488352490281177e-40,0.022718017554020864,20230622T1900,-1.4194698017112375,-0.991186505457595,8.413741776459765e-44,0.02738294779092419,20240110T1330,,,,,
-0.9943310185226171,-0.9878715413562213,1.7250318452627065e-40,0.022558325477226113,20230622T1930,-1.3412893211009336,-0.9880156332369174,1.2969384746068884e-40,0.03024513136543799,20240110T1400,,,,,
-1.0013073233630039,-0.9880591446656046,1.189097440936661e-40,0.02253700497170847,20230622T2000,-1.354298066543548,-0.9921883868294198,4.699303620810135e-45,0.02457735071390971,20240110T1430,,,,,
-1.0186478456109003,-0.9880977643640904,1.1006220543839514e-40,0.022889519506597213,20230622T2030,-1.3874167299630586,-0.991878930126898,1.189829478827235e-44,0.02567826851417786,20240110T1500,,,,,
-1.0666945658320681,-0.9869668666888549,9.600007363137049e-40,0.025103635591726292,20230622T2100,-1.341539611973255,-0.9909878160578801,1.4335022199107332e-43,0.026173625967061496,20240110T1530,,,,,
-0.20099651727459292,-0.8280337945826779,1.1895062604104534e-13,0.019644162402040356,20230622T2130,-1.3520026603473014,-0.9907175051647287,2.904884562326151e-43,0.026775911666674455,20240110T1600,,,,,
-1.3692967391771305,-0.9933405058472811,1.0336853132960098e-46,0.022923988238327926,20230623T1200,-1.3379261868461627,-0.9898741145932816,2.3200957465051746e-42,0.027692417675517958,20240110T1630,,,,,
-1.3409754605420547,-0.9944332979168548,1.4171128370860934e-48,0.020508471887778407,20230623T1230,-1.1887220389614948,-0.981143639460608,6.367379315734673e-36,0.033799791566984844,20240110T1700,,,,,
-1.3397087327022184,-0.9928030209004678,6.619405871392719e-46,0.023325662461395277,20230623T1300,-0.9982796007387016,-0.9420233893780537,2.0896579659754268e-24,0.051324358668752616,20240111T1000,,,,,
-1.4048098464334016,-0.9929181993259808,4.500036691705029e-46,0.02426051628991473,20230623T1330,-0.9995233322690297,-0.9408844930095047,3.2902513878846298e-24,0.05193816016541043,20240111T1030,,,,,
-1.3850274368949762,-0.9926990497123105,9.328642015091555e-46,0.024290178393367143,20230623T1400,-0.9989779385801206,-0.9417693680316844,2.3141526760206623e-24,0.05148317150370268,20240111T1100,,,,,
-1.3578937171030858,-0.9921476290762571,5.322053444452443e-45,0.024707569397101132,20230623T1430,-1.00848964151645,-0.9440160434069225,9.233067748074125e-25,0.050868995824035236,20240111T1130,,,,,
-1.4283885847984095,-0.9935202438060279,5.371194934121258e-47,0.023585152532588537,20230623T1500,-1.0046563314107126,-0.9437505437828317,1.0312237688600805e-24,0.05080648153631692,20240111T1200,,,,,
-1.4027670246285073,-0.9934274924205632,7.546805935495096e-47,0.02332891412590559,20230623T1530,-1.3699248021726143,-0.981036335008026,7.287646929468642e-36,0.039065948654664055,20240111T1300,,,,,
-1.3846689458330852,-0.9925656436259127,1.4385078340927287e-45,0.024507222954553213,20230623T1600,-1.2959933945020452,-0.9898802015494005,2.2870083233261275e-42,0.026816304490339598,20240111T1330,,,,,
-1.3692300449593844,-0.9917534414802578,1.7167565785252997e-44,0.02553913866425576,20230623T1630,-1.325058137977497,-0.9907611021299655,2.5957903281054943e-43,0.026179721593986398,20240111T1400,,,,,
-1.403323717268737,-0.993092788222248,2.4767011871674343e-46,0.02393109458046331,20230623T1700,-1.2962618646689306,-0.9896413853473912,3.992388575050633e-42,0.027141417079783604,20240111T1430,,,,,
-1.4087383072709898,-0.9937539731536221,2.229868292795846e-47,0.0228332921709978,20230623T1730,-1.2750548666267074,-0.987615503494107,2.83993466805719e-40,0.029236522917831225,20240111T1500,,,,,
-1.4155466886753463,-0.9937414095502966,2.3397167061514247e-47,0.022966926111792026,20230623T1800,-1.296244044161476,-0.9894979733934927,5.544422903991644e-42,0.027331253723946812,20240111T1530,,,,,
-1.432357010249579,-0.9946567473972086,5.314518628316825e-49,0.021458253143623707,20230623T1830,-1.2825683307152382,-0.988409890913174,5.83657980298675e-41,0.028432793434397075,20240111T1600,,,,,
-1.3910213962505171,-0.9940708610476532,6.413714505944319e-48,0.02196149777791775,20230623T1900,,,,,,,,,,
-1.4000187036231193,-0.9915203521612855,3.3427855070335214e-44,0.026484566488940008,20230623T1930,,,,,,,,,,
-1.4034990298322847,-0.9934034653176167,8.23534388107016e-47,0.02338413755110557,20230623T2000,,,,,,,,,,
-1.384243697894911,-0.9928473193786238,5.710555045837739e-46,0.024025968251957394,20230623T2030,,,,,,,,,,
-1.1066558924519903,-0.9729330804002093,3.401844807295474e-32,0.037938888744629196,20230623T2100,,,,,,,,,,
-1.3602752353266523,-0.9699187627889145,4.146036009142465e-31,0.049276836351412646,20230802T1500,,,,,,,,,,
-1.336195918479551,-0.9788277150258099,1.0004365112740566e-34,0.04033026931023851,20230802T1530,,,,,,,,,,
-1.2972683402630456,-0.9749758464677346,5.2932420095415266e-33,0.04269489364615418,20230802T1600,,,,,,,,,,
-1.3109914930028894,-0.9701885362359068,3.3500188612296862e-31,0.04726815602846947,20230802T1630,,,,,,,,,,
-1.3689805147404062,-0.9813179700733267,5.1049612976803455e-36,0.038739678943937476,20230802T1700,,,,,,,,,,
-1.1643619723685381,-0.9848252923282783,3.611203641510436e-38,0.029616212003151572,20231023T1030,,,,,,,,,,
-1.168164906305272,-0.986154599986576,4.059875987397041e-39,0.028352921185573973,20231023T1100,,,,,,,,,,
-1.1768723042858373,-0.9869643377292681,9.644543390534161e-40,0.027699303555953018,20231023T1130,,,,,,,,,,
-1.1746018779254077,-0.9871227058790296,7.205131755468663e-40,0.027474106726963286,20231023T1200,,,,,,,,,,
-1.182267399880993,-0.9863449996990914,2.9181019535162037e-39,0.028493083199168216,20231023T1230,,,,,,,,,,
-1.214325642615563,-0.9888425646745249,2.353360279863708e-41,0.026404003829575896,20231023T1300,,,,,,,,,,
-1.2237684421445945,-0.9887066967837842,3.141899130998743e-41,0.026773615226063235,20231023T1330,,,,,,,,,,
-1.224900198844253,-0.9887497372560051,2.8681371812215653e-41,0.02674638585512891,20231023T1400,,,,,,,,,,
-1.2430124055747611,-0.9893269137083531,8.15526166563743e-42,0.02642488524718571,20231023T1430,,,,,,,,,,
-1.2494675029997726,-0.9881799652285006,9.328236557250309e-41,0.027977282332387058,20231023T1500,,,,,,,,,,
-1.2669204701450285,-0.9897191876609063,3.33446170853867e-42,0.02642569112826803,20231023T1530,,,,,,,,,,
-1.2557673955031452,-0.9881364693789257,1.0182975294971236e-40,0.02817096537018936,20231023T1600,,,,,,,,,,
-1.2720669438678684,-0.9900511925540129,1.5221985486145082e-42,0.026094521295569745,20231023T1630,,,,,,,,,,
-1.280677203887919,-0.9910409755201578,1.2444874968902676e-43,0.024911387072904842,20231023T1700,,,,,,,,,,
-1.253087870122946,-0.9891594101101365,1.1828787455012164e-41,0.026850716072703756,20231023T1730,,,,,,,,,,
-1.2664857425409213,-0.9897578650503411,3.0473725374188984e-42,0.026366111647631134,20231023T1800,,,,,,,,,,
-1.3299240189038055,-0.9918084001974086,1.4631093731510277e-44,0.02472216905536823,20231115T1015,,,,,,,,,,
-1.0310369008543818,-0.992385962117159,2.5466396699028874e-45,0.01847001427949528,20231115T1030,,,,,,,,,,
-1.1917275014360809,-0.9870624031411421,8.054656733847814e-40,0.027941151046877062,20231115T1400,,,,,,,,,,
-1.0998579190648732,-0.9685884946626312,1.1539745919727492e-30,0.04075665259418151,20231115T1430,,,,,,,,,,
-1.3224845624097623,-0.9894558449635006,6.100724602099806e-42,0.027941300620035147,20231115T1700,,,,,,,,,,
-0.9803825219208019,-0.9869641343301327,9.6481339190893e-40,0.023074830670383528,20231115T1730,,,,,,,,,,
-1.2382641789646132,-0.9865481647754994,2.0409694514712544e-39,0.02961520320976147,20231117T1000,,,,,,,,,,
-1.2170521384803674,-0.987896386381388,1.6426440430515609e-40,0.027582369117603568,20231117T1030,,,,,,,,,,
-1.2385565210518261,-0.9834839266562029,2.7167420222575904e-37,0.03289998418368008,20231117T1100,,,,,,,,,,
-1.1996179483858114,-0.9837973109181131,1.7214305705788352e-37,0.03155432562114158,20231117T1130,,,,,,,,,,
-1.2226089270548526,-0.9931781031123574,1.839674815683287e-46,0.02071884001727912,20231117T1200,,,,,,,,,,
-1.2109740344872524,-0.9898495856777901,2.4581366575661007e-42,0.025095567219420346,20231117T1230,,,,,,,,,,
-1.1404389632271885,-0.9790969904642732,7.38039157561843e-35,0.03419508289006318,20231117T1300,,,,,,,,,,
-1.1900130141437877,-0.9847395897585668,4.1298964390486466e-38,0.030356001432100516,20231117T1330,,,,,,,,,,
-1.0438682695894845,-0.9810977637771962,6.746310652440723e-36,0.0297181889102398,20231117T1400,,,,,,,,,,
-1.1609613794450853,-0.9886032543427842,3.9059841021410684e-41,0.02551758788918529,20231117T1430,,,,,,,,,,
-1.1834570292662328,-0.9877053136628318,2.3871504551960184e-40,0.027035799109291922,20231117T1500,,,,,,,,,,
-1.1477247391397136,-0.9872620912423671,5.557489545790559e-40,0.026696928832732694,20231117T1530,,,,,,,,,,
-1.2020448112437687,-0.9934349521555697,7.34450032830481e-47,0.01997931461371256,20231117T1600,,,,,,,,,,
-1.340060379059231,-0.9925764889812323,1.389146261551802e-45,0.02370019633490981,20231117T1630,,,,,,,,,,
-1.3036105224784378,-0.9886139808699793,3.8191564106314605e-41,0.02863925322831124,20231117T1700,,,,,,,,,,
-1.138938106219097,-0.9868876584743745,1.109285761444523e-39,0.026886766115917348,20231121T0900,,,,,,,,,,
-1.3416440022305927,-0.9739205963790016,1.4096780591350124e-32,0.045113528024325035,20231121T0930,,,,,,,,,,
-1.5259107455357386,-0.9934587840658062,6.73241749593342e-47,0.02531579276935871,20231121T1330,,,,,,,,,,
-1.5615461849339012,-0.9934224150356467,7.687544979285057e-47,0.025979641989853457,20231121T1630,,,,,,,,,,
-1.4667357708400233,-0.9910903833577953,1.0904041189382779e-43,0.02845070281500096,20231121T1700,,,,,,,,,,
-1.1485777727022646,-0.9701128238873364,3.5572724199023063e-31,0.04146727851022742,20231202T1000,,,,,,,,,,
-1.1153205361453324,-0.9624212051667658,7.955094843410056e-29,0.0454235878731839,20231202T1030,,,,,,,,,,
-1.083923936139198,-0.9503719458161051,5.501871796235657e-26,0.05121614954880254,20231202T1100,,,,,,,,,,
-1.1353918764720752,-0.9648990094208357,1.5913480131963565e-29,0.044603928052184674,20231202T1130,,,,,,,,,,
-1.1179808216842666,-0.9617472625967258,1.2095630180310203e-28,0.045962703233626556,20231202T1200,,,,,,,,,,
